TimeStamp,BGA PC RFU,BGA PC ug/L,Chlorophyll RFU,Chlorophyll ug/L,Cond uS/cm,fDOM QSU,fDOM RFU,microFlu_TRP,pH,Signal strength,SpCond uS/cm,Temp C,Turbidity
dd-mm-yyyy hh:mm:ss,RFU,ug/L,RFU,ug/L,uS/cm,QSU,RFU,g/L,pH,dBm,uS/cm,C,NTU
05/12/2025 10:25,1.58,1.58,3.86,15.44,203.88,31.61,10.54,35.75,8.22,,308.41,7.25,0.48
05/12/2025 10:30,1.41,1.41,3.18,12.72,203.9,31.68,10.56,35.89,8.21,,308.46,7.25,0.5
05/12/2025 10:35,1.67,1.67,3.22,12.89,203.93,31.69,10.56,37.88,8.2,,308.53,7.25,0.53
05/12/2025 10:40,1.64,1.64,3,12,203.9,31.73,10.58,36.76,8.2,,308.51,7.25,0.5
05/12/2025 10:45,1.46,1.46,3.3,13.22,203.82,31.77,10.59,38.04,8.2,,308.38,7.25,0.45
05/12/2025 10:50,1.55,1.55,3.45,13.8,203.88,31.67,10.56,34.69,8.2,,308.43,7.25,0.54
05/12/2025 10:55,1.46,1.46,3.06,12.26,203.86,31.68,10.56,37.61,8.2,,308.41,7.25,0.5
05/12/2025 11:00,1.44,1.44,3.39,13.58,203.83,31.7,10.57,35.7,8.2,-44,308.37,7.25,0.5
05/12/2025 11:05,1.45,1.45,2.51,10.02,203.51,31.74,10.58,35.54,8.22,,308.08,7.23,0.59
05/12/2025 11:10,,,,,,,,36.07,,,,,
05/12/2025 11:15,1.8,1.8,3.39,13.56,203.63,31.58,10.53,36.3,8.22,,308.16,7.24,0.51
05/12/2025 11:20,1.79,1.79,3.49,13.97,203.54,31.75,10.58,34.74,8.22,,307.98,7.25,0.87
05/12/2025 11:25,1.48,1.48,3.21,12.84,203.76,31.62,10.54,35.04,8.22,,308.31,7.25,0.57
05/12/2025 11:30,1.54,1.54,3.48,13.91,203.64,31.7,10.57,34.79,8.21,,308.14,7.24,0.51
05/12/2025 11:35,1.43,1.43,3.26,13.04,203.74,31.65,10.55,35.04,8.21,,308.28,7.25,0.53
05/12/2025 11:40,1.47,1.47,3.04,12.18,203.65,31.62,10.54,35.52,8.22,,308.19,7.24,0.54
05/12/2025 11:45,1.39,1.39,2.72,10.87,203.67,31.67,10.56,36.18,8.22,,308.24,7.24,0.55
05/12/2025 11:50,1.58,1.58,4.34,17.36,203.6,31.69,10.56,38.43,8.21,,308.1,7.24,0.51
05/12/2025 11:55,1.52,1.52,3.36,13.45,203.62,31.7,10.57,36.89,8.21,,308.15,7.24,0.55
05/12/2025 12:00,1.4,1.4,2.8,11.19,203.66,31.72,10.57,36.78,8.21,-46,308.2,7.24,0.53
05/12/2025 12:05,1.31,1.31,2,8.01,203.42,31.81,10.6,36.28,8.22,,307.91,7.23,0.56
05/12/2025 12:10,1.57,1.57,2.86,11.43,203.52,31.46,10.49,41.71,8.23,,30.07,7.23,0.44
05/12/2025 12:15,1.71,1.71,3.38,13.52,203.55,31.61,10.54,42.6,8.23,,308.01,7.24,0.47
05/12/2025 12:20,1.88,1.88,3.51,14.04,203.48,31.81,10.6,42.19,8.22,,307.92,7.24,0.53
05/12/2025 12:25,1.44,1.44,2.83,11.33,203.64,31.6,10.53,40.24,8.22,,308.15,7.24,0.43
05/12/2025 12:30,1.34,1.34,2.6,10.39,203.56,31.48,10.49,40.79,8.22,,308.01,7.24,0.59
05/12/2025 12:35,1.4,1.4,2.37,9.48,203.64,31.53,10.51,39.23,8.22,,308.15,7.24,1.09
05/12/2025 12:40,1.34,1.34,2.64,10.57,203.58,31.63,10.54,41.68,8.21,,308.05,7.24,1.13
05/12/2025 12:45,1.38,1.38,2.82,11.27,203.64,31.62,10.54,37.22,8.2,,308.17,7.24,0.71
05/12/2025 12:50,1.42,1.42,2.69,10.75,203.69,31.69,10.56,40.79,8.2,,308.2,7.25,0.79
05/12/2025 12:55,1.39,1.39,3.41,13.65,203.67,31.71,10.57,38.48,8.2,,308.16,7.25,1.1
05/12/2025 13:00,1.43,1.43,2.74,10.98,203.64,31.73,10.58,36.53,8.2,-46,308.13,7.25,0.91
05/12/2025 13:05,1.36,1.36,1.89,7.57,203.48,31.82,10.61,37.28,8.23,,308.02,7.23,0.56
05/12/2025 13:10,,,,,,,,41.73,,,,,
05/12/2025 13:15,1.5,1.5,2.59,10.36,203.47,31.63,10.54,36.21,8.23,,307.89,7.24,0.48
05/12/2025 13:20,1.64,1.64,3.03,12.13,203.45,31.85,10.62,36.44,8.23,,307.83,7.25,0.54
05/12/2025 13:25,1.27,1.27,2.35,9.39,203.56,31.6,10.53,37.44,8.22,,308.01,7.25,0.51
05/12/2025 13:30,1.3,1.3,2.23,8.93,203.48,31.65,10.55,36,8.22,,307.92,7.24,0.48
05/12/2025 13:35,1.32,1.32,2.44,9.75,203.6,31.59,10.53,34.26,8.22,,308.08,7.25,0.55
05/12/2025 13:40,1.32,1.32,2.4,9.58,203.56,31.7,10.57,34.33,8.21,,308,7.25,0.52
05/12/2025 13:45,1.45,1.45,2.28,9.12,203.61,31.63,10.54,33.87,8.21,,308.09,7.25,0.52
05/12/2025 13:50,1.38,1.38,2.05,8.19,203.54,31.69,10.56,35.45,8.21,,307.97,7.25,0.64
05/12/2025 13:55,1.5,1.5,2.23,8.93,203.5,31.59,10.53,34.56,8.21,,307.93,7.25,0.57
05/12/2025 14:00,1.5,1.5,2.58,10.32,203.51,31.63,10.55,34.28,8.23,-46,307.97,7.24,0.52
05/12/2025 14:05,1.35,1.35,2.25,9,203.37,31.78,10.59,34.63,8.23,,307.77,7.24,0.56
05/12/2025 14:10,,,,,,,,33.14,,,,,
05/12/2025 14:15,1.41,1.41,2.88,11.52,203.39,31.59,10.53,33.5,8.24,,307.73,7.25,0.48
05/12/2025 14:20,1.69,1.69,3.02,12.06,203.3,31.82,10.61,33.75,8.23,,307.61,7.25,0.52
05/12/2025 14:25,1.45,1.45,2.89,11.56,203.43,31.76,10.59,34.08,8.22,,307.77,7.25,0.54
05/12/2025 14:30,1.4,1.4,2.63,10.51,203.39,31.7,10.57,32.72,8.22,,307.72,7.25,0.55
05/12/2025 14:35,1.42,1.42,2.83,11.3,203.45,31.72,10.57,34.1,8.22,,307.83,7.25,0.56
05/12/2025 14:40,1.36,1.36,3.16,12.62,203.46,31.65,10.55,35.18,8.22,,307.81,7.25,0.54
05/12/2025 14:45,1.33,1.33,2.82,11.29,203.51,31.64,10.55,34.85,8.22,,307.85,7.26,0.55
05/12/2025 14:50,1.48,1.48,2.54,10.17,203.47,31.65,10.55,32.93,8.21,,307.81,7.25,0.49
05/12/2025 14:55,1.5,1.5,2.47,9.89,203.36,31.65,10.55,33.34,8.21,,307.65,7.25,0.54
05/12/2025 15:00,1.38,1.38,2.54,10.16,203.44,31.72,10.57,36.46,8.2,-40,307.75,7.25,0.56
05/12/2025 15:05,1.35,1.35,2.11,8.46,203.18,31.84,10.61,33.48,8.23,,307.42,7.25,0.55
05/12/2025 15:10,,,,,,,,34.17,,,,,
05/12/2025 15:15,1.46,1.46,2.51,10.03,203.23,31.65,10.55,34.81,8.23,,307.44,7.25,0.48
05/12/2025 15:20,1.51,1.51,2.68,10.71,203.31,31.78,10.59,35.79,8.23,,307.43,7.27,0.47
05/12/2025 15:25,1.32,1.32,2.43,9.7,203.45,31.71,10.57,34.49,8.22,,307.65,7.27,0.48
05/12/2025 15:30,1.3,1.3,2.2,8.81,203.42,31.74,10.58,32.4,8.22,,307.63,7.27,0.48
05/12/2025 15:35,1.38,1.38,2.1,8.4,203.48,31.63,10.54,33.5,8.21,,307.69,7.27,0.5
05/12/2025 15:40,1.17,1.17,1.72,6.88,203.49,31.62,10.54,33.27,8.21,,307.68,7.27,0.5
05/12/2025 15:45,1.25,1.25,1.81,7.23,203.53,31.68,10.56,32.13,8.21,,307.72,7.27,0.57
05/12/2025 15:50,1.32,1.32,2.2,8.78,203.5,31.58,10.53,34.56,8.21,,307.67,7.27,0.6
05/12/2025 15:55,1.32,1.32,2,8.02,203.5,31.5,10.5,35.98,8.2,,307.66,7.27,0.55
05/12/2025 16:00,1.22,1.22,1.84,7.35,203.5,31.65,10.55,33.23,8.2,-45,307.62,7.28,1.2
05/12/2025 16:05,1.31,1.31,2.11,8.44,203.27,31.8,10.6,32.1,8.22,,307.37,7.27,0.56
05/12/2025 16:10,1.54,1.54,2.61,10.45,203.37,31.57,10.52,39.39,8.23,,30754,7.27,0.51
05/12/2025 16:15,1.34,1.34,2.44,9.77,203.5,31.63,10.54,32.79,8.22,,307.56,7.29,0.51
05/12/2025 16:20,1.43,1.43,2.19,8.75,203.41,31.77,10.59,33.73,8.22,,307.39,7.29,0.54
05/12/2025 16:25,1.36,1.36,2.35,9.39,203.49,31.61,10.54,33.2,8.22,,307.52,7.29,0.64
05/12/2025 16:30,1.26,1.26,2.04,8.15,203.58,31.64,10.55,32.82,8.21,,307.67,7.29,0.64
05/12/2025 16:35,1.41,1.41,2.3,9.2,203.48,31.64,10.55,32.43,8.21,,307.48,7.29,0.53
05/12/2025 16:40,1.28,1.28,2.2,8.78,203.55,31.59,10.53,31.6,8.21,,307.56,7.3,0.52
05/12/2025 16:45,1.18,1.18,1.7,6.78,203.54,31.52,10.51,33.11,8.21,,307.52,7.3,0.53
05/12/2025 16:50,1.22,1.22,2,8.01,203.5,31.59,10.53,34.92,8.2,,307.45,7.3,0.51
05/12/2025 16:55,1.3,1.3,2.01,8.05,203.51,31.53,10.51,33.2,8.2,,307.46,7.3,0.6
05/12/2025 17:00,1.33,1.33,2.61,10.45,203.52,31.61,10.54,31.19,8.21,-45,307.43,7.3,0.52
05/12/2025 17:05,1.36,1.36,1.96,7.86,203.34,31.64,10.55,31.1,8.22,,307.31,7.29,0.51
05/12/2025 17:10,,,,,,,,32.22,,,,,
05/12/2025 17:15,1.29,1.29,2.33,9.34,203.44,31.64,10.55,31.14,8.23,,307.39,7.3,0.47
05/12/2025 17:20,1.5,1.5,2.61,10.45,203.47,31.75,10.58,31.67,8.22,,307.42,7.3,0.5
05/12/2025 17:25,1.35,1.35,2.77,11.08,203.41,31.68,10.56,32.88,8.22,,307.28,7.3,0.51
05/12/2025 17:30,1.32,1.32,2.26,9.03,203.58,31.69,10.56,33.07,8.22,,307.54,7.3,0.54
05/12/2025 17:35,1.22,1.22,1.82,7.28,203.56,31.68,10.56,34.01,8.22,,307.55,7.3,0.5
05/12/2025 17:40,1.32,1.32,2.29,9.15,203.45,31.72,10.57,33.48,8.21,,307.44,7.29,0.54
05/12/2025 17:45,1.23,1.23,1.92,7.68,203.55,31.69,10.56,35.38,8.21,,307.59,7.29,0.51
05/12/2025 17:50,1.37,1.37,2.14,8.54,203.56,31.77,10.59,33.16,8.21,,307.62,7.29,0.49
05/12/2025 17:55,1.28,1.28,2.14,8.55,203.54,31.68,10.56,32.75,8.2,,307.6,7.29,0.51
05/12/2025 18:00,1.26,1.26,1.84,7.36,203.53,31.73,10.58,33.46,8.21,-42,307.54,7.29,0.5
05/12/2025 18:05,1.21,1.21,1.79,7.17,203.51,31.91,10.64,32.75,8.22,,307.7,7.27,0.52
05/12/2025 18:10,,,,,,,,30.84,,,,,
05/12/2025 18:15,1.25,1.25,2.07,8.29,203.6,31.86,10.62,36.39,8.22,,307.77,7.28,0.49
05/12/2025 18:20,1.49,1.49,2.07,8.3,203.53,31.95,10.65,34.56,8.22,,307.63,7.28,0.57
05/12/2025 18:25,1.27,1.27,1.79,7.16,203.66,31.79,10.6,33.69,8.21,,307.81,7.28,0.72
05/12/2025 18:30,1.27,1.27,1.96,7.85,203.73,31.8,10.6,33.89,8.21,,307.84,7.29,0.53
05/12/2025 18:35,1.32,1.32,2.05,8.21,203.79,31.76,10.59,34.03,8.21,,307.96,7.29,0.47
05/12/2025 18:40,1.18,1.18,1.73,6.93,203.73,31.81,10.6,36.92,8.2,,307.88,7.29,0.45
05/12/2025 18:45,1.11,1.11,1.56,6.26,203.71,31.75,10.58,29.79,8.2,,307.88,7.29,0.48
05/12/2025 18:50,1.25,1.25,2.04,8.18,203.75,31.84,10.61,30.52,8.2,,307.92,7.29,0.54
05/12/2025 18:55,1.24,1.24,1.97,7.87,203.79,31.88,10.63,35.02,8.2,,307.97,7.29,0.52
05/12/2025 19:00,1.13,1.13,1.58,6.31,203.74,31.86,10.62,31.9,8.19,-45,307.9,7.29,0.43
05/12/2025 19:05,1.18,1.18,1.8,7.18,203.7,31.92,10.64,32.91,8.21,,307.92,7.28,0.45
05/12/2025 19:10,1.26,1.26,2.26,9.04,203.8,31.83,10.61,31.67,8.22,,308.9,7.28,0.42
05/12/2025 19:15,1.17,1.17,1.68,6.71,203.82,31.74,10.58,34.1,8.21,,308.02,7.29,0.42
05/12/2025 19:20,1.24,1.24,1.94,7.77,203.77,32.03,10.68,32.56,8.21,,307.91,7.29,0.5
05/12/2025 19:25,1.14,1.14,1.42,5.69,203.93,31.82,10.61,32.04,8.21,,308.12,7.3,0.49
05/12/2025 19:30,1.23,1.23,1.88,7.53,203.94,31.85,10.62,32.63,8.21,,308.12,7.3,0.45
05/12/2025 19:35,1.17,1.17,1.59,6.35,203.99,31.87,10.62,32.31,8.2,,308.15,7.3,0.63
05/12/2025 19:40,1.11,1.11,1.46,5.83,204.03,31.85,10.62,39.07,8.2,,308.2,7.31,0.45
05/12/2025 19:45,1.37,1.37,1.65,6.59,204.04,31.87,10.62,32.22,8.2,,308.22,7.3,0.47
05/12/2025 19:50,1.11,1.11,1.55,6.21,204.13,31.83,10.61,33.85,8.2,,308.32,7.31,0.44
05/12/2025 19:55,1.12,1.12,1.55,6.22,204.13,31.77,10.59,32.22,8.2,,308.3,7.31,0.43
05/12/2025 20:00,1.14,1.14,1.79,7.17,204.15,31.75,10.58,32.43,8.19,-44,308.3,7.31,0.46
05/12/2025 20:05,1.13,1.13,1.34,5.34,203.98,31.94,10.65,32.86,8.21,,308.14,7.3,0.47
05/12/2025 20:10,,,,,,,,36.05,,,,,
05/12/2025 20:15,1.21,1.21,1.92,7.68,204.07,31.86,10.62,34.65,8.21,,308.13,7.32,0.43
05/12/2025 20:20,1.31,1.31,2.33,9.31,204.1,31.97,10.66,35.63,8.22,,308.15,7.32,0.46
05/12/2025 20:25,1.07,1.07,1.44,5.76,204.15,31.83,10.61,35.36,8.21,,308.24,7.32,0.44
05/12/2025 20:30,1.36,1.36,2.44,9.75,204.17,31.76,10.59,36.62,8.21,,308.23,7.32,0.45
05/12/2025 20:35,1.29,1.29,1.92,7.69,204.2,31.81,10.6,36.8,8.2,,308.2,7.33,0.46
05/12/2025 20:40,1.08,1.08,1.95,7.78,204.2,31.77,10.59,33.98,8.2,,308.21,7.33,0.46
05/12/2025 20:45,1.26,1.26,2.55,10.18,204.26,31.79,10.6,36.21,8.2,,308.28,7.33,0.42
05/12/2025 20:50,1.16,1.16,1.99,7.96,204.22,31.84,10.61,35.06,8.19,,308.24,7.33,0.47
05/12/2025 20:55,1.16,1.16,1.77,7.09,204.26,31.72,10.57,33.02,8.19,,308.28,7.33,0.42
05/12/2025 21:00,1.04,1.04,1.65,6.61,204.25,31.86,10.62,33.04,8.19,-45,308.25,7.34,0.46
05/12/2025 21:05,1.13,1.13,1.7,6.79,204.29,32,10.67,33.23,8.21,,308.36,7.33,0.48
05/12/2025 21:10,1.28,1.28,2.01,8.05,204.27,31.67,10.56,32.68,8.21,,30833,7.33,0.45
05/12/2025 21:15,1.46,1.46,1.92,7.68,204.37,31.79,10.6,34.92,8.21,,308.37,7.34,0.49
05/12/2025 21:20,1.29,1.29,2.46,9.86,204.29,31.91,10.64,35.86,8.2,,308.18,7.35,0.49
05/12/2025 21:25,1.09,1.09,1.6,6.38,204.46,31.87,10.62,33.57,8.2,,308.4,7.36,0.42
05/12/2025 21:30,1.04,1.04,1.19,4.76,204.51,31.82,10.61,35.27,8.2,,308.46,7.36,0.43
05/12/2025 21:35,1.18,1.18,1.73,6.92,204.51,31.89,10.63,35.08,8.2,,308.42,7.36,0.43
05/12/2025 21:40,1.13,1.13,1.48,5.92,204.48,31.84,10.61,35.02,8.19,,308.4,7.36,0.47
05/12/2025 21:45,1.11,1.11,2.02,8.07,204.51,31.8,10.6,33.66,8.19,,308.44,7.36,0.5
05/12/2025 21:50,1.11,1.11,1.77,7.09,204.48,31.63,10.54,34.88,8.19,,308.4,7.36,0.66
05/12/2025 21:55,1.13,1.13,1.43,5.73,204.52,31.85,10.62,36.62,8.18,,308.43,7.36,0.51
05/12/2025 22:00,1.25,1.25,2.01,8.05,204.57,31.7,10.57,37.47,8.19,-36,308.47,7.37,0.48
05/12/2025 22:05,1.27,1.27,2.49,9.95,204.49,31.95,10.65,38.18,8.2,,308.44,7.36,0.47
05/12/2025 22:10,1.29,1.29,1.73,6.93,204.48,31.81,10.6,35.02,8.21,,308.4,7.35,0.41
05/12/2025 22:15,1.23,1.23,1.42,5.68,204.57,31.9,10.63,36.16,8.21,,308.45,7.37,0.44
05/12/2025 22:20,1.25,1.25,2.26,9.03,204.42,32.02,10.67,34.95,8.21,,308.16,7.38,0.43
05/12/2025 22:25,1.17,1.17,1.78,7.14,204.62,31.8,10.6,35.36,8.2,,308.47,7.37,0.43
05/12/2025 22:30,1.1,1.1,1.43,5.71,204.59,31.82,10.61,36.85,8.19,,308.43,7.37,0.46
05/12/2025 22:35,1.03,1.03,1.67,6.67,204.61,31.93,10.64,34.74,8.19,,308.44,7.38,0.43
05/12/2025 22:40,1.06,1.06,1.51,6.04,204.62,31.94,10.65,36.44,8.19,,308.45,7.38,0.46
05/12/2025 22:45,1.12,1.12,1.51,6.02,204.62,31.81,10.6,36,8.19,,308.41,7.38,0.41
05/12/2025 22:50,1.48,1.48,2.11,8.42,204.68,31.81,10.6,34.83,8.19,,308.5,7.38,0.48
05/12/2025 22:55,1.3,1.3,1.98,7.91,204.64,31.86,10.62,35.93,8.19,,308.41,7.39,0.42
05/12/2025 23:00,1.24,1.24,2.16,8.65,204.67,31.86,10.62,35.18,8.19,-36,308.45,7.39,0.46
05/12/2025 23:05,1.16,1.16,1.62,6.47,204.54,31.95,10.65,36.89,8.21,,308.4,7.37,0.42
05/12/2025 23:10,,,,,,,,34.44,,,,,
05/12/2025 23:15,1.26,1.26,1.72,6.9,204.54,31.9,10.63,36.57,8.21,,308.34,7.38,0.5
05/12/2025 23:20,1.43,1.43,2.23,8.94,204.58,31.94,10.65,37.74,8.2,,308.34,7.38,0.47
05/12/2025 23:25,1.2,1.2,1.8,7.21,204.69,31.83,10.61,38.54,8.21,,308.44,7.39,0.44
05/12/2025 23:30,1.15,1.15,1.83,7.32,204.74,31.73,10.58,38.09,8.21,,308.52,7.39,0.59
05/12/2025 23:35,1.18,1.18,2.12,8.49,204.7,31.81,10.6,36.41,8.2,,308.49,7.39,0.47
05/12/2025 23:40,1.14,1.14,2.2,8.81,204.66,31.78,10.59,35.66,8.2,,308.45,7.38,0.46
05/12/2025 23:45,1.23,1.23,1.69,6.75,204.72,31.81,10.6,36.55,8.2,,308.49,7.39,0.41
05/12/2025 23:50,1.19,1.19,1.99,7.96,204.75,31.67,10.56,39.97,8.2,,308.52,7.39,0.44
05/12/2025 23:55,1.14,1.14,1.67,6.69,204.8,31.95,10.65,40.74,8.2,,308.55,7.4,0.45
06/12/2025 0:00,1.15,1.15,1.68,6.73,204.75,31.77,10.59,35.84,8.2,-47,308.44,7.4,0.42
06/12/2025 0:05,1.08,1.08,1.53,6.12,204.73,31.93,10.64,37.03,8.2,,308.43,7.4,0.43
06/12/2025 0:10,,,,,,,,38.34,,,,,
06/12/2025 0:15,1.15,1.15,1.53,6.12,204.79,31.83,10.61,37.12,8.2,,308.43,7.41,0.45
06/12/2025 0:20,1.22,1.22,1.67,6.69,204.79,31.99,10.66,35.34,8.2,,308.36,7.42,0.41
06/12/2025 0:25,1.16,1.16,1.52,6.1,204.95,31.76,10.59,36.8,8.19,,308.57,7.42,0.37
06/12/2025 0:30,1.02,1.02,1.35,5.4,204.99,31.84,10.61,38.25,8.19,,308.6,7.42,0.66
06/12/2025 0:35,0.99,0.99,1.1,4.4,204.97,31.68,10.56,38.16,8.18,,308.57,7.42,0.45
06/12/2025 0:40,1.02,1.02,1.26,5.04,205.03,31.84,10.61,35.18,8.19,,308.61,7.43,0.36
06/12/2025 0:45,1.13,1.13,1.44,5.74,205.08,31.84,10.61,34.37,8.19,,308.66,7.43,0.36
06/12/2025 0:50,1,1,1.15,4.61,205.04,31.89,10.63,39.85,8.19,,308.61,7.43,0.38
06/12/2025 0:55,1.02,1.02,1.16,4.63,205.04,31.9,10.63,39.76,8.19,,308.59,7.43,0.65
06/12/2025 1:00,1.03,1.03,1.27,5.08,205.09,31.96,10.65,34.21,8.18,-39,308.64,7.44,0.37
06/12/2025 1:05,1.1,1.1,1.24,4.96,205.06,32.08,10.69,34.85,8.19,,308.68,7.43,0.45
06/12/2025 1:10,,,,,,,,34.33,,,,,
06/12/2025 1:15,1.17,1.17,1.66,6.65,205.16,31.86,10.62,34.81,8.19,,308.74,7.44,0.46
06/12/2025 1:20,1.33,1.33,1.73,6.92,205.1,32.03,10.68,31.88,8.18,,308.56,7.45,1.16
06/12/2025 1:25,1.16,1.16,1.41,5.64,205.22,31.9,10.63,32.65,8.18,,308.72,7.45,0.42
06/12/2025 1:30,1.32,1.32,1.62,6.48,205.22,31.81,10.6,31.9,8.18,,308.72,7.45,0.47
06/12/2025 1:35,1.42,1.42,1.23,4.91,205.32,31.8,10.6,32.49,8.18,,308.88,7.45,0.55
06/12/2025 1:40,1.34,1.34,1.56,6.24,205.27,31.84,10.61,34.44,8.18,,308.81,7.45,0.88
06/12/2025 1:45,1.05,1.05,1.67,6.66,205.3,31.86,10.62,32.72,8.18,,308.82,7.45,0.79
06/12/2025 1:50,1.07,1.07,1.85,7.38,205.31,31.9,10.63,34.58,8.17,,308.84,7.45,0.93
06/12/2025 1:55,0.98,0.98,1.2,4.78,205.3,31.77,10.59,32.31,8.17,,308.83,7.45,1.08
06/12/2025 2:00,1.15,1.15,1.43,5.73,205.34,31.94,10.65,32.56,8.17,-42,308.89,7.45,1.12
06/12/2025 2:05,1,1,1.05,4.2,205.2,32.04,10.68,32.49,8.19,,308.77,7.44,0.55
06/12/2025 2:10,1.14,1.14,1.7,6.79,205.22,31.72,10.57,31.37,8.19,,30883,7.44,0.45
06/12/2025 2:15,1.11,1.11,1.37,5.49,205.32,31.83,10.61,32.82,8.19,,308.88,7.45,0.42
06/12/2025 2:20,1.27,1.27,1.49,5.96,205.19,31.97,10.66,30.52,8.19,,308.62,7.45,0.39
06/12/2025 2:25,1.16,1.16,1.71,6.84,205.31,31.87,10.62,30.59,8.18,,308.79,7.45,0.52
06/12/2025 2:30,1.19,1.19,1.59,6.37,205.37,31.82,10.61,32.04,8.19,,308.86,7.46,0.5
06/12/2025 2:35,1.18,1.18,1.7,6.8,205.35,31.7,10.57,31.46,8.19,,308.86,7.45,0.42
06/12/2025 2:40,1.13,1.13,1.45,5.8,205.35,31.9,10.63,32.79,8.18,,308.9,7.45,0.44
06/12/2025 2:45,1.22,1.22,1.53,6.12,205.32,31.83,10.61,34.4,8.18,,308.89,7.45,0.5
06/12/2025 2:50,1.31,1.31,1.64,6.54,205.32,31.87,10.62,33.02,8.18,,308.87,7.45,0.58
06/12/2025 2:55,1.22,1.22,1.61,6.43,205.33,31.91,10.64,34.42,8.18,,308.9,7.45,0.54
06/12/2025 3:00,1.36,1.36,1.35,5.42,205.27,31.85,10.62,34.51,8.18,-45,308.83,7.44,0.65
06/12/2025 3:05,1.04,1.04,1.33,5.31,205.17,32,10.67,32.52,8.19,,308.85,7.42,0.49
06/12/2025 3:10,,,,,,,,29.42,,,,,
06/12/2025 3:15,1.06,1.06,1.36,5.43,205.21,31.88,10.63,31.05,8.19,,308.85,7.43,0.49
06/12/2025 3:20,1.18,1.18,1.52,6.07,205.2,32.06,10.69,32.31,8.18,,308.79,7.44,0.39
06/12/2025 3:25,1.09,1.09,1.46,5.84,205.27,31.87,10.62,32.36,8.18,,308.86,7.44,0.42
06/12/2025 3:30,1.09,1.09,1.53,6.11,205.29,31.81,10.6,30.41,8.18,,308.89,7.44,0.43
06/12/2025 3:35,0.95,0.95,1.18,4.71,205.32,31.88,10.63,30.13,8.18,,308.95,7.44,0.43
06/12/2025 3:40,1.06,1.06,1.4,5.59,205.33,31.96,10.65,32.13,8.18,,309.01,7.43,0.43
06/12/2025 3:45,1.13,1.13,1.74,6.97,205.3,31.89,10.63,32.49,8.18,,308.97,7.43,0.44
06/12/2025 3:50,1.1,1.1,1.76,7.04,205.34,31.83,10.61,31.07,8.18,,309.01,7.43,0.48
06/12/2025 3:55,1.09,1.09,1.4,5.59,205.28,31.93,10.64,31.78,8.18,,308.91,7.44,0.4
06/12/2025 4:00,1.17,1.17,1.16,4.64,205.26,31.81,10.6,33.5,8.18,-46,308.87,7.44,0.48
06/12/2025 4:05,1.1,1.1,1.31,5.24,205.29,32.09,10.7,31.76,8.18,,308.98,7.43,0.44
06/12/2025 4:10,,,,,,,,29.97,,,,,
06/12/2025 4:15,1.13,1.13,1.67,6.67,205.26,31.81,10.6,28.51,8.18,,308.86,7.44,0.82
06/12/2025 4:20,1.14,1.14,1.54,6.14,205.22,32.05,10.68,34.24,8.18,,308.76,7.44,0.55
06/12/2025 4:25,1.11,1.11,1.57,6.28,205.36,31.92,10.64,33.07,8.18,,308.94,7.45,0.45
06/12/2025 4:30,1.1,1.1,1.67,6.68,205.43,31.93,10.64,35.7,8.18,,309.01,7.45,0.44
06/12/2025 4:35,1.1,1.1,1.26,5.03,205.44,31.8,10.6,34.12,8.17,,309.02,7.45,0.44
06/12/2025 4:40,1.08,1.08,1.23,4.92,205.44,31.86,10.62,31.23,8.18,,308.98,7.46,0.36
06/12/2025 4:45,1.05,1.05,1.17,4.67,205.44,31.87,10.62,33.39,8.18,,308.97,7.46,0.42
06/12/2025 4:50,1.06,1.06,1.32,5.28,205.43,31.84,10.61,32.49,8.18,,308.98,7.45,0.43
06/12/2025 4:55,1.05,1.05,1.12,4.46,205.49,31.86,10.62,33.62,8.18,,309.03,7.46,0.68
06/12/2025 5:00,1.24,1.24,1.32,5.27,205.49,32.02,10.67,32.56,8.18,-45,308.99,7.46,0.44
06/12/2025 5:05,1.04,1.04,1.32,5.27,205.36,32.05,10.68,32.65,8.18,,308.88,7.45,0.46
06/12/2025 5:10,1.05,1.05,1.36,5.44,205.41,31.88,10.63,32.56,8.19,,308.7,7.45,0.39
06/12/2025 5:15,1.05,1.05,1.63,6.52,205.39,31.9,10.63,32.65,8.18,,308.79,7.47,0.4
06/12/2025 5:20,1.21,1.21,1.64,6.56,205.3,32.1,10.7,32.77,8.18,,308.63,7.47,0.45
06/12/2025 5:25,1.11,1.11,1.35,5.39,205.48,31.91,10.64,34.3,8.18,,308.89,7.47,0.38
06/12/2025 5:30,1.14,1.14,1.31,5.25,205.58,31.89,10.63,33.48,8.17,,309.02,7.47,0.51
06/12/2025 5:35,1.09,1.09,1.22,4.89,205.52,31.83,10.61,34.1,8.17,,308.93,7.47,0.49
06/12/2025 5:40,1.14,1.14,1.46,5.85,205.57,31.78,10.59,33.89,8.17,,309,7.47,0.39
06/12/2025 5:45,1.15,1.15,1.8,7.2,205.56,31.81,10.6,37.15,8.17,,308.98,7.48,0.39
06/12/2025 5:50,1.06,1.06,1.34,5.35,205.59,31.73,10.58,36.32,8.17,,309.03,7.48,0.42
06/12/2025 5:55,1.18,1.18,1.55,6.21,205.55,31.87,10.62,34.83,8.17,,308.96,7.48,0.43
06/12/2025 6:00,1.05,1.05,1.4,5.59,205.6,31.94,10.65,37.19,8.17,-45,309.06,7.47,0.43
